date,cash_type,money,coffee_name,year,month,day
2025-02-03,card,30.86,Americano with Milk,2025,2,3
2025-02-03,card,30.86,Americano with Milk,2025,2,3
2025-02-03,card,35.76,Hot Chocolate,2025,2,3
2025-02-03,card,35.76,Latte,2025,2,3
2025-02-03,card,35.76,Hot Chocolate,2025,2,3
2025-02-03,card,30.86,Americano with Milk,2025,2,3
2025-02-03,card,25.96,Americano,2025,2,3
2025-02-03,card,35.76,Cocoa,2025,2,3
2025-02-04,card,30.86,Americano with Milk,2025,2,4
2025-02-04,card,25.96,Americano,2025,2,4
2025-02-04,card,30.86,Americano with Milk,2025,2,4
2025-02-04,card,25.96,Cortado,2025,2,4
2025-02-04,card,25.96,Americano,2025,2,4
2025-02-04,card,30.86,Americano with Milk,2025,2,4
2025-02-04,card,25.96,Americano,2025,2,4
2025-02-04,card,30.86,Americano with Milk,2025,2,4
2025-02-04,card,35.76,Cocoa,2025,2,4
2025-02-04,card,35.76,Cocoa,2025,2,4
2025-02-04,card,35.76,Cocoa,2025,2,4
2025-02-04,card,25.96,Cortado,2025,2,4
2025-02-05,card,30.86,Americano with Milk,2025,2,5
2025-02-05,card,30.86,Americano with Milk,2025,2,5
2025-02-05,card,25.96,Americano,2025,2,5
2025-02-05,card,25.96,Americano,2025,2,5
2025-02-05,card,25.96,Americano,2025,2,5
2025-02-05,card,30.86,Americano with Milk,2025,2,5
2025-02-05,card,25.96,Americano,2025,2,5
2025-02-05,card,25.96,Americano,2025,2,5
2025-02-05,card,21.06,Espresso,2025,2,5
2025-02-05,card,21.06,Espresso,2025,2,5
2025-02-05,card,35.76,Cappuccino,2025,2,5
2025-02-05,card,35.76,Cappuccino,2025,2,5
2025-02-05,card,35.76,Hot Chocolate,2025,2,5
2025-02-05,card,35.76,Latte,2025,2,5
2025-02-05,card,35.76,Latte,2025,2,5
2025-02-05,card,35.76,Cocoa,2025,2,5
2025-02-05,card,35.76,Hot Chocolate,2025,2,5
2025-02-05,card,35.76,Cappuccino,2025,2,5
2025-02-05,card,35.76,Cappuccino,2025,2,5
2025-02-05,card,35.76,Cocoa,2025,2,5
2025-02-05,card,30.86,Americano with Milk,2025,2,5
2025-02-05,card,35.76,Cappuccino,2025,2,5
2025-02-05,card,35.76,Hot Chocolate,2025,2,5
2025-02-05,card,35.76,Cocoa,2025,2,5
2025-02-06,card,30.86,Americano with Milk,2025,2,6
2025-02-06,card,25.96,Americano,2025,2,6
2025-02-06,card,30.86,Americano with Milk,2025,2,6
2025-02-06,card,35.76,Cappuccino,2025,2,6
2025-02-06,card,35.76,Cocoa,2025,2,6
2025-02-06,card,35.76,Cocoa,2025,2,6
2025-02-06,card,35.76,Cocoa,2025,2,6
2025-02-06,card,35.76,Cappuccino,2025,2,6
2025-02-06,card,21.06,Espresso,2025,2,6
2025-02-06,card,35.76,Cocoa,2025,2,6
2025-02-06,card,35.76,Cocoa,2025,2,6
2025-02-06,card,35.76,Latte,2025,2,6
2025-02-07,card,30.86,Americano with Milk,2025,2,7
2025-02-07,card,30.86,Americano with Milk,2025,2,7
2025-02-07,card,25.96,Americano,2025,2,7
2025-02-07,card,35.76,Cocoa,2025,2,7
2025-02-07,card,30.86,Americano with Milk,2025,2,7
2025-02-07,card,25.96,Americano,2025,2,7
2025-02-07,card,25.96,Cortado,2025,2,7
2025-02-07,card,35.76,Latte,2025,2,7
2025-02-07,card,35.76,Hot Chocolate,2025,2,7
2025-02-07,card,35.76,Latte,2025,2,7
2025-02-07,card,35.76,Cocoa,2025,2,7
2025-02-07,card,35.76,Cocoa,2025,2,7
2025-02-07,card,25.96,Cortado,2025,2,7
2025-02-07,card,35.76,Cocoa,2025,2,7
2025-02-07,card,35.76,Cocoa,2025,2,7
2025-02-07,card,25.96,Cortado,2025,2,7
2025-02-08,card,25.96,Americano,2025,2,8
2025-02-08,card,30.86,Americano with Milk,2025,2,8
2025-02-08,card,25.96,Cortado,2025,2,8
2025-02-08,card,25.96,Americano,2025,2,8
2025-02-08,card,25.96,Americano,2025,2,8
2025-02-08,card,25.96,Americano,2025,2,8
2025-02-08,card,25.96,Americano,2025,2,8
2025-02-08,card,25.96,Americano,2025,2,8
2025-02-09,card,35.76,Cocoa,2025,2,9
2025-02-09,card,30.86,Americano with Milk,2025,2,9
2025-02-09,card,25.96,Americano,2025,2,9
2025-02-09,card,35.76,Latte,2025,2,9
2025-02-09,card,35.76,Cocoa,2025,2,9
2025-02-09,card,35.76,Latte,2025,2,9
2025-02-09,card,35.76,Hot Chocolate,2025,2,9
2025-02-09,card,35.76,Cocoa,2025,2,9
2025-02-09,card,25.96,Cortado,2025,2,9
2025-02-10,card,25.96,Americano,2025,2,10
2025-02-10,card,25.96,Americano,2025,2,10
2025-02-10,card,25.96,Americano,2025,2,10
2025-02-10,card,30.86,Americano with Milk,2025,2,10
2025-02-10,card,25.96,Americano,2025,2,10
2025-02-10,card,35.76,Cocoa,2025,2,10
2025-02-10,card,30.86,Americano with Milk,2025,2,10
2025-02-10,card,25.96,Americano,2025,2,10
2025-02-10,card,35.76,Latte,2025,2,10
2025-02-10,card,25.96,Americano,2025,2,10
2025-02-10,card,35.76,Cocoa,2025,2,10
2025-02-10,card,35.76,Cocoa,2025,2,10
2025-02-10,card,35.76,Cappuccino,2025,2,10
2025-02-10,card,30.86,Americano with Milk,2025,2,10
2025-02-10,card,35.76,Latte,2025,2,10
2025-02-10,card,35.76,Hot Chocolate,2025,2,10
2025-02-10,card,35.76,Cocoa,2025,2,10
2025-02-10,card,25.96,Americano,2025,2,10
2025-02-10,card,30.86,Americano with Milk,2025,2,10
2025-02-10,card,35.76,Latte,2025,2,10
2025-02-10,card,35.76,Latte,2025,2,10
2025-02-11,card,25.96,Americano,2025,2,11
2025-02-11,card,25.96,Americano,2025,2,11
2025-02-11,card,30.86,Americano with Milk,2025,2,11
2025-02-11,card,35.76,Cocoa,2025,2,11
2025-02-11,card,35.76,Hot Chocolate,2025,2,11
2025-02-11,card,30.86,Americano with Milk,2025,2,11
2025-02-11,card,21.06,Espresso,2025,2,11
2025-02-11,card,35.76,Latte,2025,2,11
2025-02-11,card,30.86,Americano with Milk,2025,2,11
2025-02-11,card,30.86,Americano with Milk,2025,2,11
2025-02-11,card,25.96,Americano,2025,2,11
2025-02-11,card,30.86,Americano with Milk,2025,2,11
2025-02-11,card,35.76,Latte,2025,2,11
2025-02-11,card,35.76,Cocoa,2025,2,11
2025-02-12,card,35.76,Cappuccino,2025,2,12
2025-02-12,card,25.96,Americano,2025,2,12
2025-02-12,card,35.76,Cocoa,2025,2,12
2025-02-12,card,30.86,Americano with Milk,2025,2,12
2025-02-12,card,25.96,Americano,2025,2,12
2025-02-12,card,25.96,Americano,2025,2,12
2025-02-12,card,25.96,Americano,2025,2,12
2025-02-12,card,35.76,Hot Chocolate,2025,2,12
2025-02-12,card,35.76,Hot Chocolate,2025,2,12
2025-02-12,card,35.76,Latte,2025,2,12
2025-02-12,card,35.76,Hot Chocolate,2025,2,12
2025-02-12,card,25.96,Americano,2025,2,12
2025-02-12,card,25.96,Americano,2025,2,12
2025-02-12,card,35.76,Cappuccino,2025,2,12
2025-02-12,card,25.96,Americano,2025,2,12
2025-02-12,card,35.76,Latte,2025,2,12
2025-02-12,card,35.76,Cocoa,2025,2,12
2025-02-12,card,35.76,Cappuccino,2025,2,12
2025-02-13,card,30.86,Americano with Milk,2025,2,13
2025-02-13,card,25.96,Americano,2025,2,13
2025-02-13,card,21.06,Espresso,2025,2,13
2025-02-13,card,35.76,Cocoa,2025,2,13
2025-02-13,card,30.86,Americano with Milk,2025,2,13
2025-02-13,card,30.86,Americano with Milk,2025,2,13
2025-02-13,card,25.96,Americano,2025,2,13
2025-02-13,card,25.96,Americano,2025,2,13
2025-02-13,card,30.86,Americano with Milk,2025,2,13
2025-02-13,card,30.86,Americano with Milk,2025,2,13
2025-02-13,card,35.76,Latte,2025,2,13
2025-02-13,card,35.76,Cappuccino,2025,2,13
2025-02-13,card,35.76,Latte,2025,2,13
2025-02-14,card,25.96,Americano,2025,2,14
2025-02-14,card,35.76,Hot Chocolate,2025,2,14
2025-02-14,card,25.96,Americano,2025,2,14
2025-02-14,card,21.06,Espresso,2025,2,14
2025-02-14,card,30.86,Americano with Milk,2025,2,14
2025-02-14,card,35.76,Cappuccino,2025,2,14
2025-02-14,card,35.76,Cappuccino,2025,2,14
2025-02-14,card,35.76,Latte,2025,2,14
2025-02-14,card,35.76,Hot Chocolate,2025,2,14
2025-02-14,card,35.76,Cappuccino,2025,2,14
2025-02-14,card,25.96,Americano,2025,2,14
2025-02-14,card,35.76,Cocoa,2025,2,14
2025-02-14,card,21.06,Espresso,2025,2,14
2025-02-14,card,30.86,Americano with Milk,2025,2,14
2025-02-14,card,25.96,Americano,2025,2,14
2025-02-15,card,35.76,Cappuccino,2025,2,15
2025-02-15,card,35.76,Cappuccino,2025,2,15
2025-02-15,card,25.96,Americano,2025,2,15
2025-02-15,card,30.86,Americano with Milk,2025,2,15
2025-02-15,card,30.86,Americano with Milk,2025,2,15
2025-02-15,card,35.76,Cappuccino,2025,2,15
2025-02-15,card,25.96,Americano,2025,2,15
2025-02-15,card,35.76,Hot Chocolate,2025,2,15
2025-02-15,card,35.76,Hot Chocolate,2025,2,15
2025-02-16,card,25.96,Americano,2025,2,16
2025-02-16,card,25.96,Americano,2025,2,16
2025-02-16,card,30.86,Americano with Milk,2025,2,16
2025-02-16,card,35.76,Hot Chocolate,2025,2,16
2025-02-16,card,25.96,Americano,2025,2,16
2025-02-16,card,35.76,Hot Chocolate,2025,2,16
2025-02-16,card,35.76,Latte,2025,2,16
2025-02-16,card,35.76,Hot Chocolate,2025,2,16
2025-02-16,card,30.86,Americano with Milk,2025,2,16
2025-02-16,card,30.86,Americano with Milk,2025,2,16
2025-02-17,card,35.76,Cappuccino,2025,2,17
2025-02-17,card,25.96,Americano,2025,2,17
2025-02-17,card,25.96,Americano,2025,2,17
2025-02-17,card,30.86,Americano with Milk,2025,2,17
2025-02-17,card,35.76,Hot Chocolate,2025,2,17
2025-02-17,card,30.86,Americano with Milk,2025,2,17
2025-02-17,card,25.96,Americano,2025,2,17
2025-02-17,card,30.86,Americano with Milk,2025,2,17
2025-02-17,card,21.06,Espresso,2025,2,17
2025-02-17,card,35.76,Cappuccino,2025,2,17
2025-02-17,card,35.76,Latte,2025,2,17
2025-02-17,card,30.86,Americano with Milk,2025,2,17
2025-02-17,card,35.76,Latte,2025,2,17
2025-02-17,card,21.06,Espresso,2025,2,17
2025-02-17,card,25.96,Americano,2025,2,17
2025-02-17,card,30.86,Americano with Milk,2025,2,17
2025-02-17,card,25.96,Americano,2025,2,17
2025-02-17,card,25.96,Americano,2025,2,17
2025-02-17,card,25.96,Americano,2025,2,17
2025-02-17,card,35.76,Latte,2025,2,17
2025-02-18,card,25.96,Americano,2025,2,18
2025-02-18,card,25.96,Americano,2025,2,18
2025-02-18,card,25.96,Americano,2025,2,18
2025-02-18,card,25.96,Americano,2025,2,18
2025-02-18,card,30.86,Americano with Milk,2025,2,18
2025-02-18,card,30.86,Americano with Milk,2025,2,18
2025-02-18,card,35.76,Cocoa,2025,2,18
2025-02-18,card,25.96,Americano,2025,2,18
2025-02-18,card,30.86,Americano with Milk,2025,2,18
2025-02-18,card,35.76,Hot Chocolate,2025,2,18
2025-02-18,card,30.86,Americano with Milk,2025,2,18
2025-02-18,card,21.06,Espresso,2025,2,18
2025-02-18,card,35.76,Cocoa,2025,2,18
2025-02-18,card,35.76,Cocoa,2025,2,18
2025-02-18,card,35.76,Cocoa,2025,2,18
2025-02-18,card,35.76,Cocoa,2025,2,18
2025-02-18,card,35.76,Hot Chocolate,2025,2,18
2025-02-18,card,30.86,Americano with Milk,2025,2,18
2025-02-19,card,35.76,Cappuccino,2025,2,19
2025-02-19,card,25.96,Americano,2025,2,19
2025-02-19,card,25.96,Americano,2025,2,19
2025-02-19,card,35.76,Cappuccino,2025,2,19
2025-02-19,card,25.96,Americano,2025,2,19
2025-02-19,card,35.76,Hot Chocolate,2025,2,19
2025-02-19,card,30.86,Americano with Milk,2025,2,19
2025-02-19,card,25.96,Americano,2025,2,19
2025-02-19,card,35.76,Cocoa,2025,2,19
2025-02-19,card,25.96,Americano,2025,2,19
2025-02-19,card,35.76,Cappuccino,2025,2,19
2025-02-19,card,25.96,Americano,2025,2,19
2025-02-19,card,35.76,Cappuccino,2025,2,19
2025-02-19,card,30.86,Americano with Milk,2025,2,19
2025-02-19,card,35.76,Cappuccino,2025,2,19
2025-02-19,card,35.76,Latte,2025,2,19
2025-02-19,card,35.76,Cocoa,2025,2,19
2025-02-19,card,35.76,Hot Chocolate,2025,2,19
2025-02-19,card,35.76,Latte,2025,2,19
2025-02-19,card,35.76,Cocoa,2025,2,19
2025-02-20,card,35.76,Cappuccino,2025,2,20
2025-02-20,card,25.96,Americano,2025,2,20
2025-02-20,card,35.76,Cappuccino,2025,2,20
2025-02-20,card,25.96,Americano,2025,2,20
2025-02-20,card,25.96,Americano,2025,2,20
2025-02-20,card,25.96,Americano,2025,2,20
2025-02-20,card,30.86,Americano with Milk,2025,2,20
2025-02-20,card,35.76,Latte,2025,2,20
2025-02-20,card,25.96,Americano,2025,2,20
2025-02-20,card,25.96,Americano,2025,2,20
2025-02-20,card,21.06,Espresso,2025,2,20
2025-02-20,card,35.76,Cappuccino,2025,2,20
2025-02-20,card,35.76,Cappuccino,2025,2,20
2025-02-20,card,35.76,Hot Chocolate,2025,2,20
2025-02-20,card,25.96,Americano,2025,2,20
2025-02-20,card,25.96,Americano,2025,2,20
2025-02-20,card,35.76,Hot Chocolate,2025,2,20
2025-02-20,card,35.76,Cocoa,2025,2,20
2025-02-20,card,35.76,Latte,2025,2,20
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,35.76,Latte,2025,2,21
2025-02-21,card,35.76,Cappuccino,2025,2,21
2025-02-21,card,21.06,Espresso,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,30.86,Americano with Milk,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,35.76,Cappuccino,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,25.96,Americano,2025,2,21
2025-02-21,card,35.76,Cocoa,2025,2,21
2025-02-21,card,35.76,Latte,2025,2,21
2025-02-21,card,35.76,Hot Chocolate,2025,2,21
2025-02-21,card,35.76,Latte,2025,2,21
2025-02-21,card,35.76,Cocoa,2025,2,21
2025-02-21,card,35.76,Cocoa,2025,2,21
2025-02-21,card,35.76,Cappuccino,2025,2,21
2025-02-22,card,35.76,Hot Chocolate,2025,2,22
2025-02-22,card,25.96,Americano,2025,2,22
2025-02-22,card,25.96,Americano,2025,2,22
2025-02-22,card,21.06,Espresso,2025,2,22
2025-02-22,card,30.86,Americano with Milk,2025,2,22
2025-02-23,card,30.86,Americano with Milk,2025,2,23
2025-02-23,card,30.86,Americano with Milk,2025,2,23
2025-02-23,card,30.86,Americano with Milk,2025,2,23
2025-02-23,card,35.76,Cappuccino,2025,2,23
2025-02-23,card,35.76,Cocoa,2025,2,23
2025-02-23,card,25.96,Americano,2025,2,23
2025-02-24,card,30.86,Americano with Milk,2025,2,24
2025-02-24,card,35.76,Latte,2025,2,24
2025-02-24,card,25.96,Americano,2025,2,24
2025-02-24,card,30.86,Americano with Milk,2025,2,24
2025-02-24,card,30.86,Americano with Milk,2025,2,24
2025-02-24,card,35.76,Cocoa,2025,2,24
2025-02-24,card,35.76,Latte,2025,2,24
2025-02-24,card,35.76,Cocoa,2025,2,24
2025-02-24,card,30.86,Americano with Milk,2025,2,24
2025-02-24,card,35.76,Cocoa,2025,2,24
2025-02-24,card,35.76,Cappuccino,2025,2,24
2025-02-24,card,35.76,Latte,2025,2,24
2025-02-24,card,25.96,Americano,2025,2,24
2025-02-24,card,25.96,Americano,2025,2,24
2025-02-24,card,30.86,Americano with Milk,2025,2,24
2025-02-24,card,30.86,Americano with Milk,2025,2,24
2025-02-24,card,35.76,Latte,2025,2,24
2025-02-24,card,30.86,Americano with Milk,2025,2,24
2025-02-24,card,35.76,Hot Chocolate,2025,2,24
2025-02-24,card,35.76,Latte,2025,2,24
2025-02-24,card,35.76,Cocoa,2025,2,24
2025-02-24,card,35.76,Cocoa,2025,2,24
2025-02-25,card,30.86,Americano with Milk,2025,2,25
2025-02-25,card,25.96,Americano,2025,2,25
2025-02-25,card,30.86,Americano with Milk,2025,2,25
2025-02-25,card,21.06,Espresso,2025,2,25
2025-02-25,card,25.96,Americano,2025,2,25
2025-02-25,card,25.96,Americano,2025,2,25
2025-02-25,card,35.76,Cappuccino,2025,2,25
2025-02-25,card,35.76,Cappuccino,2025,2,25
2025-02-25,card,25.96,Americano,2025,2,25
2025-02-25,card,25.96,Americano,2025,2,25
2025-02-25,card,35.76,Cocoa,2025,2,25
2025-02-25,card,35.76,Cappuccino,2025,2,25
2025-02-26,card,25.96,Americano,2025,2,26
2025-02-26,card,30.86,Americano with Milk,2025,2,26
2025-02-26,card,30.86,Americano with Milk,2025,2,26
2025-02-26,card,35.76,Hot Chocolate,2025,2,26
2025-02-26,card,35.76,Cocoa,2025,2,26
2025-02-26,card,35.76,Latte,2025,2,26
2025-02-26,card,25.96,Americano,2025,2,26
2025-02-26,card,25.96,Americano,2025,2,26
2025-02-26,card,25.96,Cortado,2025,2,26
2025-02-26,card,35.76,Hot Chocolate,2025,2,26
2025-02-26,card,25.96,Americano,2025,2,26
2025-02-26,card,25.96,Americano,2025,2,26
2025-02-26,card,35.76,Latte,2025,2,26
2025-02-26,card,35.76,Hot Chocolate,2025,2,26
2025-02-26,card,35.76,Latte,2025,2,26
2025-02-26,card,30.86,Americano with Milk,2025,2,26
2025-02-26,card,35.76,Latte,2025,2,26
2025-02-26,card,35.76,Cappuccino,2025,2,26
2025-02-27,card,35.76,Cappuccino,2025,2,27
2025-02-27,card,35.76,Cappuccino,2025,2,27
2025-02-27,card,21.06,Espresso,2025,2,27
2025-02-27,card,35.76,Cocoa,2025,2,27
2025-02-27,card,35.76,Cocoa,2025,2,27
2025-02-27,card,30.86,Americano with Milk,2025,2,27
2025-02-27,card,25.96,Americano,2025,2,27
2025-02-27,card,35.76,Latte,2025,2,27
2025-02-27,card,25.96,Americano,2025,2,27
2025-02-27,card,25.96,Americano,2025,2,27
2025-02-27,card,25.96,Americano,2025,2,27
2025-02-27,card,25.96,Americano,2025,2,27
2025-02-27,card,35.76,Latte,2025,2,27
2025-02-27,card,35.76,Latte,2025,2,27
2025-02-27,card,35.76,Cappuccino,2025,2,27
2025-02-27,card,35.76,Cocoa,2025,2,27
2025-02-27,card,35.76,Cocoa,2025,2,27
2025-02-27,card,35.76,Latte,2025,2,27
2025-02-27,card,35.76,Cappuccino,2025,2,27
2025-02-28,card,30.86,Americano with Milk,2025,2,28
2025-02-28,card,30.86,Americano with Milk,2025,2,28
2025-02-28,card,35.76,Cappuccino,2025,2,28
2025-02-28,card,21.06,Espresso,2025,2,28
2025-02-28,card,30.86,Americano with Milk,2025,2,28
2025-02-28,card,25.96,Americano,2025,2,28
2025-02-28,card,25.96,Americano,2025,2,28
2025-02-28,card,25.96,Americano,2025,2,28
2025-02-28,card,35.76,Latte,2025,2,28
2025-02-28,card,25.96,Americano,2025,2,28
2025-02-28,card,35.76,Cocoa,2025,2,28
2025-02-28,card,25.96,Americano,2025,2,28
2025-02-28,card,35.76,Latte,2025,2,28
2025-02-28,card,30.86,Americano with Milk,2025,2,28
2025-02-28,card,25.96,Americano,2025,2,28
2025-02-28,card,25.96,Americano,2025,2,28
2025-02-28,card,35.76,Latte,2025,2,28
2025-03-01,card,35.76,Cappuccino,2025,3,1
2025-03-01,card,25.96,Americano,2025,3,1
2025-03-01,card,25.96,Americano,2025,3,1
2025-03-01,card,35.76,Latte,2025,3,1
2025-03-01,card,25.96,Americano,2025,3,1
2025-03-01,card,30.86,Americano with Milk,2025,3,1
2025-03-01,card,35.76,Cappuccino,2025,3,1
2025-03-01,card,25.96,Americano,2025,3,1
2025-03-02,card,35.76,Cocoa,2025,3,2
2025-03-02,card,35.76,Latte,2025,3,2
2025-03-02,card,30.86,Americano with Milk,2025,3,2
2025-03-02,card,30.86,Americano with Milk,2025,3,2
2025-03-02,card,25.96,Americano,2025,3,2
2025-03-02,card,25.96,Americano,2025,3,2
2025-03-03,card,35.76,Cappuccino,2025,3,3
2025-03-03,card,35.76,Cocoa,2025,3,3
2025-03-03,card,35.76,Latte,2025,3,3
2025-03-03,card,35.76,Hot Chocolate,2025,3,3
2025-03-03,card,35.76,Hot Chocolate,2025,3,3
2025-03-03,card,35.76,Cappuccino,2025,3,3
2025-03-03,card,35.76,Latte,2025,3,3
2025-03-03,card,25.96,Americano,2025,3,3
2025-03-03,card,35.76,Cocoa,2025,3,3
2025-03-03,card,35.76,Latte,2025,3,3
2025-03-03,card,35.76,Latte,2025,3,3
2025-03-03,card,35.76,Cappuccino,2025,3,3
2025-03-03,card,35.76,Cappuccino,2025,3,3
2025-03-03,card,25.96,Americano,2025,3,3
2025-03-03,card,30.86,Americano with Milk,2025,3,3
2025-03-03,card,25.96,Americano,2025,3,3
2025-03-03,card,35.76,Hot Chocolate,2025,3,3
2025-03-03,card,25.96,Americano,2025,3,3
2025-03-03,card,35.76,Hot Chocolate,2025,3,3
2025-03-03,card,35.76,Hot Chocolate,2025,3,3
2025-03-03,card,30.86,Americano with Milk,2025,3,3
2025-03-03,card,35.76,Latte,2025,3,3
2025-03-04,card,35.76,Cappuccino,2025,3,4
2025-03-04,card,25.96,Americano,2025,3,4
2025-03-04,card,30.86,Americano with Milk,2025,3,4
2025-03-04,card,25.96,Americano,2025,3,4
2025-03-04,card,25.96,Americano,2025,3,4
2025-03-04,card,25.96,Americano,2025,3,4
2025-03-04,card,30.86,Americano with Milk,2025,3,4
2025-03-04,card,25.96,Americano,2025,3,4
2025-03-04,card,25.96,Americano,2025,3,4
2025-03-04,card,25.96,Americano,2025,3,4
2025-03-04,card,25.96,Americano,2025,3,4
2025-03-04,card,35.76,Cocoa,2025,3,4
2025-03-04,card,25.96,Americano,2025,3,4
2025-03-04,card,35.76,Cocoa,2025,3,4
2025-03-04,card,35.76,Latte,2025,3,4
2025-03-04,card,35.76,Latte,2025,3,4
2025-03-05,card,30.86,Americano with Milk,2025,3,5
2025-03-05,card,25.96,Americano,2025,3,5
2025-03-05,card,25.96,Americano,2025,3,5
2025-03-05,card,25.96,Americano,2025,3,5
2025-03-05,card,35.76,Cappuccino,2025,3,5
2025-03-05,card,30.86,Americano with Milk,2025,3,5
2025-03-05,card,35.76,Cappuccino,2025,3,5
2025-03-05,card,35.76,Cocoa,2025,3,5
2025-03-05,card,25.96,Americano,2025,3,5
2025-03-05,card,25.96,Americano,2025,3,5
2025-03-05,card,25.96,Americano,2025,3,5
2025-03-05,card,35.76,Latte,2025,3,5
2025-03-05,card,35.76,Latte,2025,3,5
2025-03-05,card,35.76,Hot Chocolate,2025,3,5
2025-03-05,card,30.86,Americano with Milk,2025,3,5
2025-03-05,card,21.06,Espresso,2025,3,5
2025-03-05,card,35.76,Latte,2025,3,5
2025-03-05,card,35.76,Cappuccino,2025,3,5
2025-03-05,card,35.76,Cocoa,2025,3,5
2025-03-06,card,35.76,Hot Chocolate,2025,3,6
2025-03-06,card,21.06,Espresso,2025,3,6
2025-03-06,card,30.86,Americano with Milk,2025,3,6
2025-03-06,card,25.96,Americano,2025,3,6
2025-03-06,card,25.96,Americano,2025,3,6
2025-03-06,card,25.96,Americano,2025,3,6
2025-03-06,card,35.76,Cappuccino,2025,3,6
2025-03-06,card,35.76,Latte,2025,3,6
2025-03-06,card,30.86,Americano with Milk,2025,3,6
2025-03-06,card,35.76,Cocoa,2025,3,6
2025-03-06,card,35.76,Cappuccino,2025,3,6
2025-03-06,card,30.86,Americano with Milk,2025,3,6
2025-03-07,card,35.76,Cappuccino,2025,3,7
2025-03-07,card,25.96,Americano,2025,3,7
2025-03-07,card,25.96,Americano,2025,3,7
2025-03-07,card,25.96,Americano,2025,3,7
2025-03-07,card,35.76,Hot Chocolate,2025,3,7
2025-03-07,card,30.86,Americano with Milk,2025,3,7
2025-03-07,card,30.86,Americano with Milk,2025,3,7
2025-03-07,card,35.76,Cocoa,2025,3,7
2025-03-07,card,35.76,Cocoa,2025,3,7
2025-03-07,card,30.86,Americano with Milk,2025,3,7
2025-03-07,card,35.76,Hot Chocolate,2025,3,7
2025-03-07,card,25.96,Americano,2025,3,7
2025-03-07,card,35.76,Cappuccino,2025,3,7
2025-03-07,card,35.76,Latte,2025,3,7
2025-03-07,card,35.76,Latte,2025,3,7
2025-03-07,card,35.76,Latte,2025,3,7
2025-03-07,card,35.76,Hot Chocolate,2025,3,7
2025-03-08,card,30.86,Americano with Milk,2025,3,8
2025-03-08,card,30.86,Americano with Milk,2025,3,8
2025-03-08,card,25.96,Americano,2025,3,8
2025-03-08,card,25.96,Americano,2025,3,8
2025-03-08,card,25.96,Americano,2025,3,8
2025-03-08,card,30.86,Americano with Milk,2025,3,8
2025-03-08,card,25.96,Americano,2025,3,8
2025-03-08,card,35.76,Cappuccino,2025,3,8
2025-03-09,card,21.06,Espresso,2025,3,9
2025-03-09,card,30.86,Americano with Milk,2025,3,9
2025-03-09,card,35.76,Cappuccino,2025,3,9
2025-03-09,card,25.96,Americano,2025,3,9
2025-03-09,card,35.76,Cappuccino,2025,3,9
2025-03-09,card,25.96,Americano,2025,3,9
2025-03-09,card,30.86,Americano with Milk,2025,3,9
2025-03-09,card,35.76,Cocoa,2025,3,9
2025-03-10,card,25.96,Americano,2025,3,10
2025-03-10,card,35.76,Latte,2025,3,10
2025-03-10,card,30.86,Americano with Milk,2025,3,10
2025-03-10,card,35.76,Hot Chocolate,2025,3,10
2025-03-10,card,35.76,Cocoa,2025,3,10
2025-03-10,card,35.76,Hot Chocolate,2025,3,10
2025-03-10,card,25.96,Americano,2025,3,10
2025-03-10,card,25.96,Americano,2025,3,10
2025-03-10,card,35.76,Hot Chocolate,2025,3,10
2025-03-10,card,35.76,Latte,2025,3,10
2025-03-10,card,35.76,Latte,2025,3,10
2025-03-10,card,35.76,Cappuccino,2025,3,10
2025-03-10,card,30.86,Americano with Milk,2025,3,10
2025-03-10,card,25.96,Americano,2025,3,10
2025-03-10,card,35.76,Latte,2025,3,10
2025-03-10,card,35.76,Latte,2025,3,10
2025-03-10,card,30.86,Americano with Milk,2025,3,10
2025-03-11,card,25.96,Americano,2025,3,11
2025-03-11,card,35.76,Cappuccino,2025,3,11
2025-03-11,card,35.76,Latte,2025,3,11
2025-03-11,card,25.96,Americano,2025,3,11
2025-03-11,card,25.96,Americano,2025,3,11
2025-03-11,card,25.96,Americano,2025,3,11
2025-03-11,card,35.76,Hot Chocolate,2025,3,11
2025-03-11,card,35.76,Cocoa,2025,3,11
2025-03-11,card,35.76,Hot Chocolate,2025,3,11
2025-03-11,card,35.76,Cappuccino,2025,3,11
2025-03-11,card,30.86,Americano with Milk,2025,3,11
2025-03-11,card,35.76,Latte,2025,3,11
2025-03-11,card,35.76,Cocoa,2025,3,11
2025-03-12,card,35.76,Cocoa,2025,3,12
2025-03-12,card,30.86,Americano with Milk,2025,3,12
2025-03-12,card,35.76,Cappuccino,2025,3,12
2025-03-12,card,25.96,Americano,2025,3,12
2025-03-12,card,25.96,Americano,2025,3,12
2025-03-12,card,25.96,Americano,2025,3,12
